measure,location,sex,age,rei,metric,year,val,upper,lower
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Ambient particulate matter pollution,Rate,1993,21.2006769335688,41.7985640889153,8.310344453388339
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Household air pollution from solid fuels,Rate,1993,18.0375092899242,30.593242162762202,9.022306361058611
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Household air pollution from solid fuels,Rate,1993,18.9160393938762,30.3011614323416,10.264631671442
Summary exposure value,Colombia,Both,All ages,Ambient particulate matter pollution,Rate,1997,18.9788663314106,32.584537195053905,10.296947331657101
Summary exposure value,Colombia,Both,Age-standardized,Ambient particulate matter pollution,Rate,1997,19.392344652851897,33.06000560251861,10.5117534178819
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Child underweight,Rate,1995,4.57494493011336,5.66473284626996,3.30657992131532
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Child underweight,Rate,1995,4.57792468382017,5.67081513761434,3.30817378297057
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Smoking,Rate,1995,5.05053701540709,6.14078654356344,4.11423743185564
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Smoking,Rate,1995,5.63807319409868,6.82338237765781,4.60209297127511
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Alcohol use,Rate,1995,5.23346405564184,7.946092056627729,3.27986342412054
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Alcohol use,Rate,1995,5.92102367154008,8.98264613332681,3.69958194000489
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,High fasting plasma glucose,Rate,1995,5.828962934163999,6.65103769024693,5.08272909666541
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High fasting plasma glucose,Rate,1995,7.300086422307429,8.33735586001915,6.411801718978021
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,High systolic blood pressure,Rate,1995,10.067240332603502,12.985809036463902,7.5615331480283405
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High systolic blood pressure,Rate,1995,12.037275889206699,15.223184027696398,9.21343617192829
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,High body-mass index,Rate,1995,18.052235164097898,24.0229499465443,13.5169294515291
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High body-mass index,Rate,1995,18.599006480347196,24.8063169406637,13.614543617817898
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Diet high in sugar-sweetened beverages,Rate,1995,27.824146837451803,42.884167229896704,16.3500177690283
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1995,26.8022454840817,40.9465740397211,16.069776738539
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Diet high in sodium,Rate,1995,37.269866016867205,62.593248521130796,7.231971636353619
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Diet high in sodium,Rate,1995,37.05092544552009,62.05387510492779,6.99578655078721
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Low physical activity,Rate,1995,1.98154228383169,4.40296409786051,0.729461875202731
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Low physical activity,Rate,1995,2.14715635218657,4.46616546604412,0.8735447012363621
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Non-exclusive breastfeeding,Rate,1995,16.9921399380308,24.6989630330792,10.9892518622445
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Non-exclusive breastfeeding,Rate,1995,16.9795871138645,24.6807168474207,10.981133629529301
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Discontinued breastfeeding,Rate,1995,11.0353503961685,11.5740244851525,10.518449362915
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Discontinued breastfeeding,Rate,1995,11.053020834258199,11.5901718679685,10.5323903924901
Summary exposure value,Colombia,Both,All ages,Child underweight,Rate,1995,3.3486755014288203,4.32896554713256,2.34895113303319
Summary exposure value,Colombia,Both,Age-standardized,Child underweight,Rate,1995,3.3488442634754403,4.32990881973625,2.34912424292298
Summary exposure value,Colombia,Both,All ages,Smoking,Rate,1995,8.33501471889689,9.99263571610381,6.8666020513758905
Summary exposure value,Colombia,Both,Age-standardized,Smoking,Rate,1995,8.96771715367556,10.687593687533802,7.4393646152524004
Summary exposure value,Colombia,Both,All ages,Alcohol use,Rate,1995,7.585512490788,10.1718580085984,5.51745344729525
Summary exposure value,Colombia,Both,Age-standardized,Alcohol use,Rate,1995,7.635065854316291,10.3093244117915,5.51461869129768
Summary exposure value,Colombia,Both,All ages,High fasting plasma glucose,Rate,1995,9.83656017842459,11.326804144868099,8.61001805065978
Summary exposure value,Colombia,Both,Age-standardized,High fasting plasma glucose,Rate,1995,12.826355194748501,14.7278377200104,11.1883387057173
Summary exposure value,Colombia,Both,All ages,High systolic blood pressure,Rate,1995,15.292500121917998,17.5785313276165,13.127466550527501
Summary exposure value,Colombia,Both,Age-standardized,High systolic blood pressure,Rate,1995,18.930692492869795,21.5052103331316,16.4892358886024
Summary exposure value,Colombia,Both,All ages,High body-mass index,Rate,1995,14.501836989044001,19.5606326719567,10.6778965639628
Summary exposure value,Colombia,Both,Age-standardized,High body-mass index,Rate,1995,15.443948064420402,20.951288050668698,11.2091935170069
Summary exposure value,Colombia,Both,All ages,Diet high in sugar-sweetened beverages,Rate,1995,26.1113472980532,40.5846733276411,15.7715543301664
Summary exposure value,Colombia,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1995,24.876358140632195,38.7087007568914,15.293695736009196
Summary exposure value,Colombia,Both,All ages,Diet high in sodium,Rate,1995,59.22758422019261,76.9083007058086,33.1857018573883
Summary exposure value,Colombia,Both,Age-standardized,Diet high in sodium,Rate,1995,58.515218210104806,76.0888208417591,33.643524338283505
Summary exposure value,Colombia,Both,All ages,Low physical activity,Rate,1995,1.97067948874104,4.31512448035704,0.7053490050771821
Summary exposure value,Colombia,Both,Age-standardized,Low physical activity,Rate,1995,2.0860809008423202,4.36718643756414,0.810325852915033
Summary exposure value,Colombia,Both,All ages,Non-exclusive breastfeeding,Rate,1995,26.2139730014587,37.79288374771691,17.1813793558814
Summary exposure value,Colombia,Both,Age-standardized,Non-exclusive breastfeeding,Rate,1995,26.233502213744504,37.8153742281538,17.194372206134
Summary exposure value,Colombia,Both,All ages,Discontinued breastfeeding,Rate,1995,18.489884649435897,19.052900724611398,17.980260076372698
Summary exposure value,Colombia,Both,Age-standardized,Discontinued breastfeeding,Rate,1995,18.485901067388998,19.045501182992002,17.977927362969297
Summary exposure value,Uruguay,Both,All ages,Child wasting,Rate,1991,1.3252419238661493,1.7161535523445508,0.9574976663188626
Summary exposure value,Uruguay,Both,Age-standardized,Child wasting,Rate,1991,1.3327929559122438,1.7241519665096243,0.9644186696067117
Summary exposure value,Uruguay,Both,All ages,Child stunting,Rate,1991,9.02997182230719,11.078718140566668,6.0486557291009575
Summary exposure value,Uruguay,Both,Age-standardized,Child stunting,Rate,1991,9.019269471846227,11.063152068791664,6.039975946204972
Summary exposure value,Uruguay,Both,All ages,Short gestation,Rate,1991,12.890191735433309,15.322617038848188,10.820188460989973
Summary exposure value,Uruguay,Both,Age-standardized,Short gestation,Rate,1991,12.89269256537629,15.32329520512477,10.82229776925022
Summary exposure value,Uruguay,Both,All ages,Low birth weight,Rate,1991,7.736026169165061,9.072466984814987,6.6252029070639855
Summary exposure value,Uruguay,Both,Age-standardized,Low birth weight,Rate,1991,7.736743436869048,9.072155432728044,6.625878073208481
Summary exposure value,Uruguay,Both,All ages,High LDL cholesterol,Rate,1991,43.53870730033115,46.63281727742158,40.35047357783369
Summary exposure value,Uruguay,Both,Age-standardized,High LDL cholesterol,Rate,1991,42.597476136673706,45.85025523786003,39.35033624304173
Summary exposure value,Brazil,Both,All ages,Diet high in sugar-sweetened beverages,Rate,1997,39.519342930001294,52.93291018762527,29.917559626502193
Summary exposure value,Brazil,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1997,38.81461384914116,52.19920766291557,29.404319948245984
Summary exposure value,Brazil,Both,All ages,Diet high in sodium,Rate,1997,29.816910226477027,53.66518624415123,7.854711538411731
Summary exposure value,Brazil,Both,Age-standardized,Diet high in sodium,Rate,1997,29.654477947027342,53.409360468108666,7.695580786011423
Summary exposure value,Brazil,Both,All ages,Low physical activity,Rate,1997,12.472260128979727,19.69772443059375,7.633843581896993
Summary exposure value,Brazil,Both,Age-standardized,Low physical activity,Rate,1997,12.51333181735097,19.441264061116435,7.836038309578303
Summary exposure value,Brazil,Both,All ages,Non-exclusive breastfeeding,Rate,1997,26.008668425179522,34.56032692963112,19.241912805016
Summary exposure value,Brazil,Both,Age-standardized,Non-exclusive breastfeeding,Rate,1997,26.002383001551742,34.55250077063575,19.237225516943106
Summary exposure value,Brazil,Both,All ages,Discontinued breastfeeding,Rate,1997,20.101836170880414,20.97430678194982,19.304418058309132
Summary exposure value,Brazil,Both,Age-standardized,Discontinued breastfeeding,Rate,1997,20.129943656625322,21.01087669383905,19.32621081513737
Summary exposure value,Brazil,Both,All ages,Child wasting,Rate,1997,1.668776537304887,2.045528440653125,1.2886574064896132
Summary exposure value,Brazil,Both,Age-standardized,Child wasting,Rate,1997,1.6760840850923169,2.05360692669856,1.29527898850802
Summary exposure value,Brazil,Both,All ages,Child stunting,Rate,1997,7.886036264357389,9.616275833098175,5.3494744372568865
Summary exposure value,Brazil,Both,Age-standardized,Child stunting,Rate,1997,7.880294942704172,9.60977275070464,5.345582406858427
Summary exposure value,Uruguay,Both,All ages,Diet high in sugar-sweetened beverages,Rate,1993,46.6215267384094,62.36997563202922,31.824046092336978
Summary exposure value,Uruguay,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1993,47.97534785810024,63.90924392752777,32.74507757737399
Summary exposure value,Uruguay,Both,All ages,Diet high in sodium,Rate,1993,33.40264039282904,57.64273713744318,8.692630342971418
Summary exposure value,Uruguay,Both,Age-standardized,Diet high in sodium,Rate,1993,33.601590540252495,57.86380748883598,8.986786360074275
Summary exposure value,Uruguay,Both,All ages,Low physical activity,Rate,1993,2.614634276163016,5.307017756992032,1.1235518132542355
Summary exposure value,Uruguay,Both,Age-standardized,Low physical activity,Rate,1993,2.536408550038133,5.295102028041866,1.0539951469434756
Summary exposure value,Uruguay,Both,All ages,Non-exclusive breastfeeding,Rate,1993,18.93707260073689,25.619322648021964,13.75267775552474
Summary exposure value,Uruguay,Both,Age-standardized,Non-exclusive breastfeeding,Rate,1993,18.941619528932748,25.62547403281956,13.755979872994187
Summary exposure value,Uruguay,Both,All ages,Discontinued breastfeeding,Rate,1993,17.020494926769047,18.583893088779142,15.444506715289293
Summary exposure value,Uruguay,Both,Age-standardized,Discontinued breastfeeding,Rate,1993,17.028830202614877,18.610497552386605,15.436991142611644
Summary exposure value,Colombia,Both,All ages,Ambient particulate matter pollution,Rate,1995,18.0572370877766,33.137308545882206,9.25627493813942
Summary exposure value,Colombia,Both,Age-standardized,Ambient particulate matter pollution,Rate,1995,18.4267313906113,33.6594161660971,9.36490136195923
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Child underweight,Rate,1993,4.97405225295465,6.09122134216268,3.69236669123537
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Child underweight,Rate,1993,4.97891048634468,6.09679241482256,3.69567313713517
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Smoking,Rate,1993,5.40356328868888,6.567193449353841,4.39779440974476
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Smoking,Rate,1993,6.04730612108783,7.33614498315642,4.92576199016237
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Alcohol use,Rate,1993,5.26576085101004,8.03169910971277,3.33083620749257
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Alcohol use,Rate,1993,5.97348138904887,9.06233579587648,3.7952504206081303
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,High fasting plasma glucose,Rate,1993,5.6470858967303705,6.43417046745935,4.95026095239115
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High fasting plasma glucose,Rate,1993,7.12159776487154,8.063701416955759,6.2802022611183395
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,High systolic blood pressure,Rate,1993,9.90504872453898,12.9565258372017,7.293402763306819
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High systolic blood pressure,Rate,1993,11.922915953094302,15.327383045897,9.023345948885119
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,High body-mass index,Rate,1993,17.460216451088098,23.186885735470803,13.028213106166199
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High body-mass index,Rate,1993,17.8343082645952,23.9591791225242,12.9520911751274
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Diet high in sugar-sweetened beverages,Rate,1993,27.379692667067,42.326076396675596,15.924217348042802
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1993,26.370890221022304,40.394019320873795,15.6791310139615
