measure,location,sex,age,cause,rei,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Suriname,Both,45-49 years,All causes,High fasting plasma glucose,Number,1990,503.9735941981334,617.7537556149618,400.0480480812973
DALYs (Disability-Adjusted Life Years),Suriname,Male,50-54 years,All causes,High fasting plasma glucose,Number,1990,456.64650920941045,566.4974299393472,360.5498084865046
DALYs (Disability-Adjusted Life Years),Suriname,Female,50-54 years,All causes,High fasting plasma glucose,Number,1990,384.9558981909656,468.4957904132165,306.52295708648586
DALYs (Disability-Adjusted Life Years),Suriname,Male,30-34 years,All causes,High fasting plasma glucose,Number,2019,208.46384977065858,271.48556575861915,154.30957010745323
DALYs (Disability-Adjusted Life Years),Suriname,Female,30-34 years,All causes,High fasting plasma glucose,Number,2019,205.33220146350968,267.89721239999164,152.4374216019615
DALYs (Disability-Adjusted Life Years),Suriname,Both,30-34 years,All causes,High fasting plasma glucose,Number,2019,413.79605123416775,524.6980521063814,315.9003250552835
DALYs (Disability-Adjusted Life Years),Suriname,Male,35-39 years,All causes,High fasting plasma glucose,Number,2019,342.2831427252929,438.4982709612707,258.5533664229593
DALYs (Disability-Adjusted Life Years),Suriname,Female,35-39 years,All causes,High fasting plasma glucose,Number,2019,297.27167997125633,380.2347724009298,225.10223171740392
DALYs (Disability-Adjusted Life Years),Suriname,Both,35-39 years,All causes,High fasting plasma glucose,Number,2019,639.5548226965494,808.1483201803696,494.93397133839414
DALYs (Disability-Adjusted Life Years),Suriname,Male,40-44 years,All causes,High fasting plasma glucose,Number,2019,488.9124535861547,631.0789214881723,375.67588068621063
DALYs (Disability-Adjusted Life Years),Suriname,Female,40-44 years,All causes,High fasting plasma glucose,Number,2019,394.33497724724026,500.85041201597915,301.0592083637132
DALYs (Disability-Adjusted Life Years),Suriname,Both,40-44 years,All causes,High fasting plasma glucose,Number,2019,883.2474308333946,1105.2436320721254,689.942128007379
DALYs (Disability-Adjusted Life Years),Suriname,Male,45-49 years,All causes,High fasting plasma glucose,Number,2019,884.1711496515505,1138.597413066275,677.8905034043853
DALYs (Disability-Adjusted Life Years),Suriname,Female,45-49 years,All causes,High fasting plasma glucose,Number,2019,669.0096345021558,854.8190034668244,516.5677428335051
DALYs (Disability-Adjusted Life Years),Suriname,Both,45-49 years,All causes,High fasting plasma glucose,Number,2019,1553.180784153708,1984.1721370020578,1202.4254512201678
DALYs (Disability-Adjusted Life Years),Suriname,Male,50-54 years,All causes,High fasting plasma glucose,Number,2019,1831.2397584508633,2620.584583373306,1270.2771161149396
DALYs (Disability-Adjusted Life Years),Suriname,Female,50-54 years,All causes,High fasting plasma glucose,Number,2019,1118.1188472615675,1530.6117216235843,843.5619001878415
DALYs (Disability-Adjusted Life Years),Suriname,Both,50-54 years,All causes,High fasting plasma glucose,Number,1990,841.6024074003752,1018.8685142803874,678.4312550047835
DALYs (Disability-Adjusted Life Years),Suriname,Male,55-59 years,All causes,High fasting plasma glucose,Number,1990,587.4632448339961,720.7845789452623,470.18879059396335
DALYs (Disability-Adjusted Life Years),Suriname,Female,55-59 years,All causes,High fasting plasma glucose,Number,1990,474.8333508107417,613.9827956814457,377.1731828535742
DALYs (Disability-Adjusted Life Years),Suriname,Both,55-59 years,All causes,High fasting plasma glucose,Number,1990,1062.2965956447372,1292.2965158443671,873.7423812866309
DALYs (Disability-Adjusted Life Years),Suriname,Male,60-64 years,All causes,High fasting plasma glucose,Number,1990,607.62087647629,917.3730648542253,474.6187482425201
DALYs (Disability-Adjusted Life Years),Suriname,Female,60-64 years,All causes,High fasting plasma glucose,Number,1990,560.0536247383993,807.8299703141241,432.1083433341533
DALYs (Disability-Adjusted Life Years),Suriname,Both,60-64 years,All causes,High fasting plasma glucose,Number,1990,1167.6745012146914,1547.6030392308862,937.1771043831118
DALYs (Disability-Adjusted Life Years),Suriname,Male,65-69 years,All causes,High fasting plasma glucose,Number,1990,639.1672531444075,981.6263254065282,453.87741222048135
DALYs (Disability-Adjusted Life Years),Suriname,Female,65-69 years,All causes,High fasting plasma glucose,Number,1990,561.4527663509277,792.2954261069591,407.7578236249536
DALYs (Disability-Adjusted Life Years),Suriname,Both,65-69 years,All causes,High fasting plasma glucose,Number,1990,1200.620019495335,1659.4107114640465,888.8794268581296
DALYs (Disability-Adjusted Life Years),Suriname,Male,70-74 years,All causes,High fasting plasma glucose,Number,1990,494.40356670995965,717.4762684350743,329.25182417641344
DALYs (Disability-Adjusted Life Years),Suriname,Female,70-74 years,All causes,High fasting plasma glucose,Number,1990,527.9433237944082,720.9282236330866,363.4436905827942
DALYs (Disability-Adjusted Life Years),Suriname,Both,70-74 years,All causes,High fasting plasma glucose,Number,1990,1022.3468905043683,1408.9278595046321,730.8593034774834
DALYs (Disability-Adjusted Life Years),Suriname,Male,75-79 years,All causes,High fasting plasma glucose,Number,1990,432.8701920244028,581.7025540880549,293.23579707888763
DALYs (Disability-Adjusted Life Years),Suriname,Female,75-79 years,All causes,High fasting plasma glucose,Number,1990,453.0706521288985,617.063060228421,310.1013165012155
DALYs (Disability-Adjusted Life Years),Suriname,Both,75-79 years,All causes,High fasting plasma glucose,Number,1990,885.9408441533019,1178.0153418004863,652.9581809095289
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Male,95+ years,All causes,High fasting plasma glucose,Number,2019,238.16918767789437,414.8701512705046,141.38349719281814
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Female,95+ years,All causes,High fasting plasma glucose,Number,2019,315.6594959321994,541.0876595678973,198.73300190174083
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,95+ years,All causes,High fasting plasma glucose,Number,2019,553.8286836100937,896.1988034906211,350.6911424289216
DALYs (Disability-Adjusted Life Years),Argentina,Male,95+ years,All causes,High fasting plasma glucose,Number,1990,411.4100462061198,613.7100648722129,275.2255438353201
DALYs (Disability-Adjusted Life Years),Argentina,Female,95+ years,All causes,High fasting plasma glucose,Number,1990,1379.4533398190285,2055.470482580703,908.5201661737334
DALYs (Disability-Adjusted Life Years),Argentina,Both,95+ years,All causes,High fasting plasma glucose,Number,1990,1790.8633860251532,2646.5595411055356,1204.2328733304412
DALYs (Disability-Adjusted Life Years),Brazil,Both,75-79 years,All causes,High fasting plasma glucose,Number,2019,528747.9215708834,655497.2453613585,431715.5095254856
DALYs (Disability-Adjusted Life Years),Argentina,Male,80-84,All causes,High fasting plasma glucose,Number,2019,42835.263035082,63442.10314821474,28756.034943675808
DALYs (Disability-Adjusted Life Years),Argentina,Female,80-84,All causes,High fasting plasma glucose,Number,2019,47212.756486037506,72538.28956092957,33646.195157208866
DALYs (Disability-Adjusted Life Years),Argentina,Both,80-84,All causes,High fasting plasma glucose,Number,2019,90048.01952111942,131319.95721774784,64691.38811200471
DALYs (Disability-Adjusted Life Years),Argentina,Male,85-89,All causes,High fasting plasma glucose,Number,2019,22538.566437192992,35358.179264066144,14639.969145713201
DALYs (Disability-Adjusted Life Years),Argentina,Female,85-89,All causes,High fasting plasma glucose,Number,2019,33954.60179488071,55154.79368814402,23371.869251134875
DALYs (Disability-Adjusted Life Years),Argentina,Both,85-89,All causes,High fasting plasma glucose,Number,2019,56493.168232073745,85025.80327925304,38561.08244719339
DALYs (Disability-Adjusted Life Years),Argentina,Male,90-94,All causes,High fasting plasma glucose,Number,2019,7667.246240618506,12734.874317458325,4811.195654620831
DALYs (Disability-Adjusted Life Years),Argentina,Female,90-94,All causes,High fasting plasma glucose,Number,2019,16468.02920860407,27746.940507010047,11031.490445121843
DALYs (Disability-Adjusted Life Years),Argentina,Both,90-94,All causes,High fasting plasma glucose,Number,2019,24135.275449222587,38342.947361532715,15841.575317374178
DALYs (Disability-Adjusted Life Years),Argentina,Male,<5 years,All causes,High fasting plasma glucose,Number,2019,242.11629961362658,323.8242017809561,177.8115472683595
DALYs (Disability-Adjusted Life Years),Argentina,Female,<5 years,All causes,High fasting plasma glucose,Number,2019,192.40425127253388,289.11641370144935,131.6291555584517
DALYs (Disability-Adjusted Life Years),Argentina,Both,<5 years,All causes,High fasting plasma glucose,Number,2019,434.52055088616004,586.7234368218018,320.19380765780033
DALYs (Disability-Adjusted Life Years),Argentina,Male,5-9 years,All causes,High fasting plasma glucose,Number,2019,276.4094905543259,414.0733904450737,167.62979686728687
DALYs (Disability-Adjusted Life Years),Argentina,Female,5-9 years,All causes,High fasting plasma glucose,Number,2019,244.31354405427547,369.66513628789767,151.46492095514057
DALYs (Disability-Adjusted Life Years),Argentina,Both,5-9 years,All causes,High fasting plasma glucose,Number,2019,520.7230346086014,761.7835793214426,331.1991977626732
DALYs (Disability-Adjusted Life Years),Argentina,Male,10-14 years,All causes,High fasting plasma glucose,Number,2019,393.6476242792852,571.7201806135765,256.19608442374795
DALYs (Disability-Adjusted Life Years),Argentina,Female,10-14 years,All causes,High fasting plasma glucose,Number,2019,383.01447347319714,552.3882745729809,255.91798553339754
DALYs (Disability-Adjusted Life Years),Argentina,Both,10-14 years,All causes,High fasting plasma glucose,Number,2019,776.6620977524829,1105.8625991342842,524.1061016902062
DALYs (Disability-Adjusted Life Years),Argentina,Male,15-19 years,All causes,High fasting plasma glucose,Number,2019,688.1221684959032,919.3443588059615,522.6345292618327
DALYs (Disability-Adjusted Life Years),Argentina,Female,15-19 years,All causes,High fasting plasma glucose,Number,2019,740.8074298430566,967.5949490340021,563.2949760263916
DALYs (Disability-Adjusted Life Years),Argentina,Both,15-19 years,All causes,High fasting plasma glucose,Number,2019,1428.9295983389593,1854.933764335637,1114.3692258897668
DALYs (Disability-Adjusted Life Years),Brazil,Female,70-74 years,All causes,High fasting plasma glucose,Number,1990,154778.25154962126,201258.4867832887,119876.79339649245
DALYs (Disability-Adjusted Life Years),Brazil,Both,70-74 years,All causes,High fasting plasma glucose,Number,1990,317672.84440359654,418238.69204500434,242849.47520185958
DALYs (Disability-Adjusted Life Years),Brazil,Male,75-79 years,All causes,High fasting plasma glucose,Number,1990,125895.30612332972,168951.3982344419,94297.02130930113
DALYs (Disability-Adjusted Life Years),Brazil,Female,75-79 years,All causes,High fasting plasma glucose,Number,1990,132246.74831431042,171952.29840036543,101443.5884141341
DALYs (Disability-Adjusted Life Years),Argentina,Male,55-59 years,All causes,High fasting plasma glucose,Number,1990,33948.12782728375,42313.973564895445,27226.66028542476
DALYs (Disability-Adjusted Life Years),Argentina,Female,55-59 years,All causes,High fasting plasma glucose,Number,1990,20928.94541716,25856.679070320934,17132.086318472237
DALYs (Disability-Adjusted Life Years),Argentina,Both,55-59 years,All causes,High fasting plasma glucose,Number,1990,54877.07324444379,66845.85742953757,45499.44208545351
DALYs (Disability-Adjusted Life Years),Argentina,Male,60-64 years,All causes,High fasting plasma glucose,Number,1990,45927.98230259445,56094.4022945648,37015.11544278903
DALYs (Disability-Adjusted Life Years),Argentina,Female,60-64 years,All causes,High fasting plasma glucose,Number,1990,30600.648801591153,36903.70979925437,25372.394793839463
DALYs (Disability-Adjusted Life Years),Argentina,Both,60-64 years,All causes,High fasting plasma glucose,Number,1990,76528.63110418552,91782.74003306178,62926.195463273005
DALYs (Disability-Adjusted Life Years),Argentina,Male,65-69 years,All causes,High fasting plasma glucose,Number,1990,49783.70535293417,61542.55133162735,39797.31021351186
DALYs (Disability-Adjusted Life Years),Argentina,Female,65-69 years,All causes,High fasting plasma glucose,Number,1990,36803.69898278808,44231.4243242763,30037.732903596112
DALYs (Disability-Adjusted Life Years),Argentina,Both,65-69 years,All causes,High fasting plasma glucose,Number,1990,86587.4043357223,104602.0699354242,70420.40964838487
DALYs (Disability-Adjusted Life Years),Argentina,Male,70-74 years,All causes,High fasting plasma glucose,Number,1990,43311.87532441022,53957.23903989942,34086.81089598627
DALYs (Disability-Adjusted Life Years),Argentina,Female,70-74 years,All causes,High fasting plasma glucose,Number,1990,39097.17805922209,51118.70256607322,31424.428680429057
DALYs (Disability-Adjusted Life Years),Argentina,Both,70-74 years,All causes,High fasting plasma glucose,Number,1990,82409.05338363242,102032.25079161907,65908.82500885347
DALYs (Disability-Adjusted Life Years),Argentina,Male,75-79 years,All causes,High fasting plasma glucose,Number,1990,34844.70072080084,43676.795608896326,27814.28265449522
DALYs (Disability-Adjusted Life Years),Argentina,Female,75-79 years,All causes,High fasting plasma glucose,Number,1990,40379.985484846526,56433.95579741643,32534.299561064377
DALYs (Disability-Adjusted Life Years),Argentina,Both,75-79 years,All causes,High fasting plasma glucose,Number,1990,75224.68620564746,96785.85060402592,61089.0256868688
DALYs (Disability-Adjusted Life Years),Peru,Male,75-79 years,All causes,High fasting plasma glucose,Number,1990,7078.233934473747,8972.46313018787,5530.84045468967
DALYs (Disability-Adjusted Life Years),Peru,Female,75-79 years,All causes,High fasting plasma glucose,Number,1990,6278.168300900712,8052.4019071800385,4900.129381869325
DALYs (Disability-Adjusted Life Years),Peru,Both,75-79 years,All causes,High fasting plasma glucose,Number,1990,13356.402235374455,16706.147962735693,10587.660358421013
DALYs (Disability-Adjusted Life Years),Guyana,Male,35-39 years,All causes,High fasting plasma glucose,Number,1990,419.6093634610507,540.2089911219216,320.011160447911
DALYs (Disability-Adjusted Life Years),Guyana,Female,35-39 years,All causes,High fasting plasma glucose,Number,1990,354.23521895629847,441.3858692468141,276.3133973795312
